num_contrato,Status,Prazo,DataInicio,Tipo,Valor,id_cliente,id_colaborador
E58271998,1,18,2023-08-20,Consignado,8382.39,C06285,F0099
E74482322,1,12,2021-11-09,Refinanciamento,899.09,C06286,F0013
E10258792,1,18,2021-10-26,Refinanciamento,13591.14,C06287,F0026
E55544656,1,36,2021-12-20,Automático,5538.36,C06287,F0007
E52212721,1,12,2022-09-05,Refinanciamento,36322.92,C06289,F0081
E15837735,1,24,2022-04-17,Consignado,28845.07,C06289,F0030
E32236916,1,36,2023-11-14,Pessoal,1173.84,C06290,F0093
E25845245,0,24,2023-04-27,Refinanciamento,10297.24,C06292,F0091
E27469821,1,24,2023-02-11,Pessoal,10398.94,C06292,F0072
E85371285,1,12,2023-12-09,Refinanciamento,3662.17,C06293,F0012
E21800257,1,6,2023-03-14,Pessoal,3630.83,C06293,F0076
E15058438,1,12,2022-01-01,Consignado,5364.92,C06293,F0082
E15908246,1,24,2021-03-23,Consignado,6001.58,C06294,F0076
E86844336,1,6,2023-12-13,Pessoal,6221.17,C06294,F0010
E46296857,1,12,2022-09-16,Automático,4790.7,C06294,F0019
E57675195,1,18,2023-04-16,Pessoal,5867.98,C06295,F0079
E58237856,1,18,2022-07-23,Refinanciamento,4737.06,C06295,F0088
E46941742,1,6,2023-01-04,Consignado,12206.31,C06299,F0099
E76693942,1,12,2022-09-19,Automático,5140.83,C06299,F0042
E28186694,1,6,2023-08-05,Pessoal,7422.04,C06299,F0100
E11522050,1,36,2021-11-01,Consignado,7086.1,C06301,F0064
E75222151,1,36,2023-06-09,Refinanciamento,1186.18,C06302,F0014
E10741940,1,6,2023-04-22,Automático,977.42,C06303,F0083
E44201390,1,24,2023-06-11,Automático,405.13,C06304,F0067
E66480120,1,6,2022-11-01,Consignado,6027.97,C06305,F0024
E20340409,1,12,2023-04-25,Pessoal,9301.84,C06310,F0045
E13490953,1,36,2023-04-04,Pessoal,7072.12,C06310,F0010
E88279812,1,6,2023-10-17,Refinanciamento,7254.72,C06311,F0032
E42635680,0,12,2023-01-27,Pessoal,951.87,C06312,F0039
E79774749,1,12,2022-09-04,Consignado,7520.01,C06315,F0072
E66458336,1,6,2023-12-27,Refinanciamento,12995.08,C06315,F0019
E23743811,1,18,2022-04-18,Refinanciamento,1394.45,C06316,F0037
E64350304,1,24,2021-07-20,Pessoal,2310.95,C06318,F0029
E89703207,1,12,2023-05-01,Refinanciamento,2209.22,C06318,F0083
E26250379,1,36,2023-09-15,Consignado,543.58,C06319,F0082
E81060579,1,6,2022-09-25,Refinanciamento,7589.82,C06320,F0087
E81258383,1,6,2023-06-01,Automático,6586.34,C06320,F0086
E84984456,1,36,2023-09-05,Refinanciamento,5471.54,C06321,F0027
E78999247,1,24,2023-11-04,Consignado,1836.94,C06321,F0097
E10990938,1,6,2022-10-14,Refinanciamento,1719.37,C06321,F0084
E92053282,1,18,2021-01-24,Consignado,1079.55,C06322,F0036
E99784174,1,12,2022-12-17,Consignado,1022.65,C06322,F0054
E67004781,1,12,2021-01-20,Automático,6991.94,C06325,F0034
E22716838,1,24,2023-08-22,Automático,6124.9,C06325,F0071
E68738903,1,12,2022-01-18,Automático,17662.68,C06327,F0011
E60447067,1,36,2023-11-20,Consignado,22034.0,C06330,F0047
E92570877,1,18,2021-09-06,Pessoal,19337.67,C06330,F0033
E64443463,1,6,2022-04-23,Consignado,21386.24,C06330,F0065
E64056582,1,24,2022-11-17,Automático,1443.41,C06333,F0087
E67677727,1,24,2021-04-02,Consignado,1259.81,C06335,F0094
E59238816,1,24,2023-01-09,Consignado,5104.3,C06336,F0038
E69513153,1,24,2023-03-24,Pessoal,7867.69,C06338,F0003
E92207438,1,18,2023-08-25,Automático,16634.79,C06339,F0070
E86010693,1,18,2023-08-05,Consignado,509.21,C06340,F0013
E14758072,1,24,2021-12-28,Pessoal,634.38,C06340,F0094
E38155988,1,24,2023-08-23,Automático,7027.43,C06341,F0082
E35101690,0,6,2022-12-16,Consignado,1029.71,C06342,F0009
E90346994,0,6,2023-01-02,Refinanciamento,326.05,C06342,F0040
E29025177,1,36,2022-01-04,Refinanciamento,776.96,C06345,F0099
E62087219,0,36,2022-09-20,Automático,261.85,C06345,F0035
E53729384,1,24,2023-01-22,Consignado,8499.28,C06346,F0019
E42775700,1,18,2021-08-20,Automático,14305.85,C06346,F0021
E99943008,1,36,2022-05-10,Pessoal,1303.49,C06352,F0073
E50376673,1,36,2021-02-21,Consignado,7253.34,C06354,F0073
E16469502,1,12,2023-01-12,Refinanciamento,13494.98,C06355,F0048
E88197218,1,12,2023-09-22,Automático,6548.48,C06356,F0088
E45483874,1,36,2023-03-01,Consignado,5419.56,C06356,F0010
E45854550,1,36,2022-03-10,Pessoal,575.76,C06359,F0043
E69668976,0,24,2022-07-02,Refinanciamento,624.22,C06359,F0065
E94591062,1,18,2021-01-23,Consignado,1405.93,C06361,F0052
E23997418,1,24,2023-07-18,Refinanciamento,379.44,C06361,F0003
E62703321,1,12,2022-05-18,Pessoal,898.11,C06363,F0038
E47978005,1,12,2022-09-08,Consignado,668.65,C06364,F0082
E53994838,1,12,2021-03-16,Automático,534.86,C06364,F0003
E58460940,1,36,2022-03-14,Consignado,1375.24,C06364,F0025
E30681719,1,18,2022-05-16,Consignado,2310.62,C06367,F0049
E31229274,1,36,2021-09-03,Refinanciamento,4086.48,C06367,F0071
E68538447,1,18,2022-03-21,Pessoal,25873.84,C06369,F0071
E91904406,1,36,2022-03-28,Pessoal,1471.49,C06370,F0088
E36876244,1,24,2022-05-03,Consignado,1745.75,C06371,F0075
E49804999,1,18,2023-08-11,Consignado,288.44,C06372,F0037
E40761361,0,6,2021-12-18,Automático,1430.51,C06372,F0005
E64211462,1,18,2023-05-10,Pessoal,1021.73,C06374,F0061
E79654960,1,6,2023-04-20,Consignado,759.7,C06374,F0065
E88169267,1,6,2022-06-03,Consignado,300.06,C06375,F0063
E82284965,1,36,2021-06-28,Pessoal,1324.65,C06375,F0035
E25894761,1,36,2022-04-06,Pessoal,6529.14,C06376,F0009
E35082047,1,18,2023-09-22,Pessoal,212.84,C06377,F0034
E21029155,1,24,2023-07-12,Automático,1471.76,C06378,F0055
E89557619,1,12,2021-03-01,Automático,10354.25,C06379,F0050
E23300066,1,6,2021-09-07,Pessoal,5334.48,C06380,F0042
E23995341,1,18,2022-07-26,Consignado,322.99,C06381,F0013
E76506855,1,6,2023-06-11,Pessoal,949.04,C06382,F0084
E57416700,0,12,2022-03-20,Refinanciamento,291.99,C06386,F0090
E18783229,1,36,2022-04-26,Refinanciamento,246.12,C06386,F0012
E56271752,1,36,2022-02-27,Pessoal,1085.07,C06387,F0067
E25640864,1,36,2022-04-02,Pessoal,966.9,C06387,F0018
E70830936,1,36,2021-07-03,Refinanciamento,2970.0,C06388,F0086
E81867647,1,24,2023-11-21,Refinanciamento,7220.69,C06390,F0045
E26673600,1,36,2022-04-13,Automático,948.74,C06392,F0092
E21930321,0,36,2023-11-05,Pessoal,485.09,C06392,F0028
E17919986,1,24,2022-05-18,Automático,573.1,C06393,F0076
E28442979,1,36,2023-09-23,Pessoal,1410.66,C06393,F0084
E64765502,1,12,2023-10-07,Consignado,5837.98,C06394,F0021
E19092404,1,24,2022-12-20,Consignado,9084.07,C06394,F0085
E61680046,1,6,2021-06-15,Automático,10440.64,C06394,F0074
E43774472,1,6,2023-08-18,Automático,1274.93,C06395,F0021
E48460320,1,12,2023-02-10,Consignado,6615.47,C06396,F0007
E71140134,1,12,2023-08-07,Refinanciamento,15933.45,C06400,F0043
E18320949,1,24,2023-01-15,Pessoal,11787.1,C06401,F0048
E37782456,0,6,2022-04-19,Consignado,1432.19,C06403,F0036
E22103935,1,24,2022-05-18,Consignado,1474.61,C06404,F0005
E20967129,1,24,2022-05-25,Consignado,35303.16,C06407,F0007
E66489674,1,18,2022-11-23,Pessoal,11516.47,C06407,F0068
E16424707,1,12,2023-09-23,Automático,11599.55,C06407,F0019
E80110379,0,24,2022-06-20,Refinanciamento,986.85,C06409,F0040
E74482595,1,24,2022-12-15,Pessoal,658.93,C06409,F0041
E81997513,1,18,2023-02-04,Pessoal,357.05,C06410,F0024
E40475837,1,12,2021-02-14,Pessoal,995.05,C06410,F0061
E74383293,0,6,2022-06-20,Refinanciamento,4106.18,C06412,F0089
E66102189,1,6,2023-06-24,Automático,6723.54,C06413,F0095
E35632163,1,6,2021-04-06,Pessoal,13945.57,C06415,F0045
E37008497,1,12,2023-12-17,Consignado,497.08,C06417,F0094
E71383162,1,18,2023-08-03,Consignado,977.21,C06417,F0098
E45573994,1,6,2022-04-24,Refinanciamento,1066.43,C06421,F0064
E93000375,1,24,2022-02-24,Pessoal,1367.3,C06421,F0077
E14681093,1,36,2023-08-22,Automático,223.32,C06422,F0004
E93573225,1,36,2022-12-08,Consignado,6653.32,C06423,F0007
E92360876,1,36,2023-08-19,Pessoal,221.08,C06424,F0068
E49115175,1,6,2022-11-18,Consignado,1070.53,C06425,F0024
E66111976,1,18,2023-03-08,Automático,1184.94,C06425,F0098
E60998359,1,6,2023-03-24,Pessoal,484.18,C06425,F0027
E80662432,1,36,2023-10-18,Automático,39998.93,C06426,F0006
E64714069,1,18,2023-07-06,Automático,15223.17,C06426,F0059
E20833458,1,6,2023-02-14,Pessoal,1186.75,C06427,F0035
E23553299,1,6,2021-06-27,Pessoal,663.98,C06427,F0052
E62003180,0,6,2022-05-07,Automático,992.69,C06428,F0060
E17852485,1,18,2023-04-14,Pessoal,1378.45,C06428,F0081
E28396036,1,36,2021-02-08,Refinanciamento,644.39,C06428,F0016
E27173247,1,12,2022-04-19,Consignado,5205.59,C06429,F0072
E87704915,0,36,2021-09-13,Pessoal,4031.98,C06429,F0075
E45597337,1,12,2022-11-26,Consignado,10383.04,C06431,F0045
E74187348,1,24,2022-04-01,Pessoal,7275.72,C06432,F0011
E83034463,1,24,2023-08-18,Pessoal,14119.22,C06432,F0033
E12559491,1,18,2023-01-12,Refinanciamento,1378.4,C06433,F0043
E98096705,1,36,2021-11-24,Pessoal,231.9,C06433,F0078
E90992863,1,6,2022-10-04,Automático,6005.69,C06434,F0023
E51712187,1,6,2021-05-13,Automático,12706.36,C06434,F0069
E72160715,1,36,2022-12-23,Refinanciamento,11859.82,C06434,F0057
E97878718,1,12,2023-07-15,Refinanciamento,24564.67,C06438,F0066
E81395471,1,6,2022-03-01,Pessoal,11260.25,C06438,F0037
E49701181,1,18,2022-01-25,Pessoal,12665.24,C06442,F0030
E17028487,1,18,2021-04-03,Pessoal,10296.84,C06442,F0018
E13862783,1,36,2022-04-17,Pessoal,12581.32,C06442,F0051
E78620303,1,6,2022-12-11,Automático,13335.02,C06444,F0031
E30846688,1,36,2021-04-11,Automático,545.98,C06446,F0002
E21233032,1,18,2022-07-07,Refinanciamento,711.22,C06448,F0061
E35464037,1,24,2021-08-26,Pessoal,1299.86,C06448,F0014
E69237584,1,36,2022-05-06,Refinanciamento,609.32,C06449,F0048
E15782582,1,12,2022-01-02,Automático,1330.61,C06450,F0061
E88691229,0,24,2021-05-25,Refinanciamento,1222.51,C06450,F0009
E73388135,1,12,2023-02-20,Refinanciamento,1181.43,C06451,F0093
E57995457,1,6,2022-08-28,Refinanciamento,638.07,C06452,F0071
E95072020,1,18,2022-11-19,Consignado,483.25,C06452,F0095
E52642723,1,36,2023-05-10,Automático,3602.37,C06453,F0081
E12445152,1,24,2021-03-27,Automático,4099.89,C06453,F0076
E30576264,1,24,2021-09-20,Consignado,838.88,C06456,F0098
E27484735,1,36,2023-08-26,Automático,748.88,C06457,F0067
E13778818,0,36,2022-01-18,Automático,1336.5,C06464,F0074
E88183692,1,24,2023-05-04,Refinanciamento,35103.59,C06466,F0061
E19461516,1,18,2022-02-11,Pessoal,39238.17,C06468,F0080
E24435162,1,24,2023-05-07,Automático,25819.64,C06468,F0076
E23978857,1,36,2021-07-12,Automático,993.59,C06469,F0018
E18125884,1,18,2023-08-23,Consignado,1407.13,C06471,F0001
E46193685,0,12,2023-03-08,Refinanciamento,1399.41,C06471,F0018
E67239759,1,18,2021-05-13,Consignado,3058.0,C06472,F0003
E80408406,1,12,2023-05-16,Pessoal,7229.06,C06473,F0088
E54851100,1,18,2022-03-25,Refinanciamento,3187.67,C06473,F0099
E12197536,1,6,2023-07-01,Refinanciamento,11147.17,C06477,F0046
E21060401,1,6,2022-04-27,Automático,434.58,C06478,F0039
E60783768,1,6,2023-03-02,Automático,630.33,C06478,F0001
E12604846,1,12,2021-01-23,Pessoal,1440.68,C06478,F0053
E61796462,1,36,2022-01-13,Refinanciamento,37792.33,C06479,F0067
E17943697,1,18,2021-12-02,Consignado,35852.25,C06479,F0049
E97347587,1,18,2023-01-13,Pessoal,978.35,C06480,F0099
E84708145,1,6,2023-06-09,Pessoal,5292.4,C06481,F0030
E10140493,1,6,2022-10-22,Automático,1167.26,C06481,F0029
E27664739,1,36,2022-04-21,Consignado,2369.78,C06481,F0035
E30928490,1,24,2023-02-27,Consignado,872.14,C06482,F0039
E90733863,0,24,2022-03-01,Pessoal,413.13,C06482,F0080
E76632116,1,24,2021-09-20,Consignado,900.44,C06482,F0029
E77231680,1,18,2022-11-20,Consignado,934.98,C06483,F0023
E60096227,1,18,2023-05-22,Refinanciamento,1181.25,C06483,F0032
E50518016,1,12,2021-06-15,Pessoal,5028.33,C06484,F0036
E73919341,1,36,2023-04-18,Automático,5133.97,C06484,F0066
E98001142,1,36,2023-06-11,Automático,7346.35,C06484,F0070
E62666933,1,12,2022-12-22,Consignado,1841.66,C06485,F0086
E68245826,1,18,2022-03-24,Consignado,5828.88,C06485,F0042
E35291505,1,6,2021-03-26,Pessoal,2952.07,C06488,F0096
E39583849,1,12,2021-02-06,Refinanciamento,656.04,C06489,F0011
E27250681,1,18,2023-04-16,Refinanciamento,478.45,C06490,F0007
E21103513,1,36,2022-03-03,Automático,1139.03,C06490,F0016
E17000708,1,6,2023-09-23,Consignado,656.5,C06491,F0025
E61532817,1,18,2023-12-09,Refinanciamento,907.27,C06491,F0052
E21850779,1,12,2023-07-26,Automático,373.8,C06491,F0062
E28151268,1,24,2021-05-08,Consignado,224.44,C06492,F0040
E61809501,1,36,2023-09-27,Refinanciamento,1084.49,C06492,F0036
E76841746,1,12,2021-09-27,Refinanciamento,205.64,C06492,F0099
E30911683,1,24,2023-03-15,Pessoal,3556.61,C06494,F0057
E70134912,1,6,2022-12-07,Consignado,877.87,C06496,F0085
E70124393,1,24,2022-09-28,Refinanciamento,9121.1,C06499,F0079
E12701870,1,12,2023-11-10,Consignado,12576.88,C06500,F0076
E65927156,1,36,2023-12-09,Automático,7450.59,C06501,F0049
E42908418,1,18,2021-08-22,Consignado,17825.95,C06506,F0071
E73892724,1,36,2023-11-28,Refinanciamento,6106.21,C06508,F0013
E69882278,1,12,2022-02-13,Automático,6662.24,C06508,F0020
E55667455,1,36,2021-08-27,Refinanciamento,1148.54,C06509,F0088
E37161672,1,12,2021-01-19,Refinanciamento,1491.61,C06510,F0078
E41243073,1,12,2022-07-27,Refinanciamento,15242.89,C06513,F0009
E35549043,1,36,2023-03-03,Automático,267.17,C06517,F0036
E51655135,0,18,2023-06-15,Refinanciamento,13728.17,C06519,F0053
E66079623,0,36,2023-04-09,Automático,4245.58,C06521,F0079
E42089757,1,12,2022-06-15,Consignado,4643.38,C06522,F0081
E98209217,1,36,2021-11-05,Refinanciamento,5027.48,C06522,F0042
E47445848,1,36,2021-01-06,Refinanciamento,2037.61,C06523,F0025
E82511277,1,6,2023-06-20,Pessoal,8412.63,C06524,F0058
E98521936,1,24,2021-06-10,Pessoal,8856.03,C06524,F0046
E53913915,0,18,2022-01-28,Consignado,981.17,C06527,F0077
E36530363,1,36,2022-10-10,Refinanciamento,869.51,C06527,F0055
E67903319,1,36,2023-01-21,Refinanciamento,1264.51,C06527,F0017
E81809073,1,6,2023-11-04,Pessoal,5902.24,C06529,F0070
E21443090,1,24,2021-12-16,Refinanciamento,4384.11,C06531,F0022
E88259360,0,18,2021-11-22,Consignado,1455.95,C06532,F0047
E75476536,1,6,2022-11-17,Automático,283.65,C06532,F0019
E80467462,1,18,2022-06-08,Consignado,27634.31,C06534,F0089
E74000224,1,36,2022-02-20,Consignado,17139.43,C06534,F0064
E46122729,1,6,2023-02-16,Consignado,3808.49,C06535,F0039
E24847210,1,36,2023-03-20,Pessoal,6934.23,C06535,F0086
E25528322,1,36,2021-11-20,Refinanciamento,17446.86,C06537,F0090
E14224923,1,18,2021-04-17,Consignado,26958.76,C06537,F0042
E62704994,0,6,2023-10-27,Automático,395.76,C06538,F0001
E74135931,1,18,2021-02-16,Automático,1103.09,C06538,F0026
E47320258,1,24,2022-04-09,Pessoal,1365.58,C06538,F0015
E25097493,1,24,2022-02-18,Automático,1154.39,C06539,F0056
E53006762,1,12,2021-04-19,Consignado,4265.92,C06540,F0018
E36551013,0,6,2022-01-12,Pessoal,6674.95,C06540,F0038
E24021561,0,12,2021-07-28,Consignado,1454.36,C06540,F0023
E59115549,1,36,2023-11-02,Pessoal,3972.76,C06542,F0066
E79478829,1,36,2022-07-11,Refinanciamento,2810.22,C06542,F0023
E35274823,1,36,2023-06-13,Automático,1314.39,C06543,F0045
E55695144,1,24,2022-01-14,Automático,1274.87,C06543,F0086
E45699274,0,12,2021-11-25,Pessoal,878.03,C06543,F0068
E55256205,1,24,2022-08-16,Pessoal,863.17,C06544,F0062
E82690825,1,12,2022-03-20,Refinanciamento,12574.38,C06547,F0100
E75363724,1,24,2023-10-10,Automático,28541.11,C06547,F0066
E98145867,1,24,2022-03-01,Consignado,4580.94,C06552,F0054
E94882431,1,6,2023-07-02,Pessoal,3608.28,C06552,F0038
E25419872,1,36,2022-05-23,Automático,4438.18,C06552,F0016
E83928666,1,12,2023-03-01,Consignado,39400.11,C06554,F0004
E45216832,1,18,2022-08-18,Refinanciamento,11799.41,C06554,F0031
E91319509,1,36,2023-06-07,Pessoal,27804.31,C06555,F0079
E82835780,1,24,2023-02-01,Automático,5740.57,C06556,F0090
E91763245,1,24,2021-12-06,Refinanciamento,4244.83,C06556,F0096
E56928679,1,6,2023-05-15,Consignado,1425.88,C06557,F0046
E77708260,1,24,2023-08-23,Pessoal,3903.64,C06559,F0054
E71147273,1,18,2021-04-09,Consignado,505.07,C06560,F0030
E14104121,1,24,2021-04-19,Consignado,9932.2,C06561,F0024
E39568866,1,12,2023-01-06,Automático,12104.39,C06561,F0012
E66286878,1,36,2023-05-10,Pessoal,12195.23,C06561,F0001
E33098046,1,36,2022-10-23,Pessoal,5359.85,C06564,F0036
E36771996,1,36,2022-12-12,Pessoal,437.42,C06566,F0098
E62864208,1,12,2022-12-10,Consignado,800.94,C06566,F0098
E98384324,1,18,2022-10-02,Consignado,1090.58,C06568,F0097
E53871540,1,6,2022-03-02,Automático,1438.95,C06570,F0083
E65915099,1,18,2023-07-17,Pessoal,6788.88,C06571,F0006
E87613032,1,36,2022-05-19,Refinanciamento,5833.77,C06571,F0051
E25936272,1,24,2022-08-28,Refinanciamento,2702.5,C06571,F0027
E16755547,1,12,2021-05-04,Refinanciamento,7470.78,C06572,F0034
E37180825,1,36,2023-01-21,Consignado,4847.87,C06572,F0098
E88235669,1,24,2023-10-08,Pessoal,1408.51,C06574,F0031
E96656082,0,12,2023-11-09,Pessoal,2249.42,C06574,F0005
E70802505,1,24,2023-03-06,Pessoal,10572.79,C06577,F0059
E65986429,0,18,2023-01-08,Pessoal,14731.39,C06577,F0086
E90510374,1,18,2021-10-22,Pessoal,8113.04,C06577,F0075
E66667562,0,36,2021-02-16,Pessoal,1141.09,C06578,F0068
E53825799,1,24,2022-08-12,Refinanciamento,233.02,C06578,F0007
E19261335,1,12,2022-09-09,Refinanciamento,5939.27,C06579,F0089
E16825391,1,24,2023-04-02,Automático,11899.32,C06579,F0044
E28668716,1,36,2021-05-10,Refinanciamento,7191.65,C06580,F0032
E17162828,1,36,2021-10-24,Refinanciamento,9069.56,C06580,F0060
E30714400,1,12,2022-04-13,Pessoal,5685.43,C06582,F0067
E42726181,1,36,2022-02-01,Refinanciamento,3032.97,C06583,F0033
E95372576,1,18,2022-07-23,Automático,963.77,C06584,F0078
E41962899,1,6,2021-04-11,Automático,2311.93,C06585,F0017
E57492279,1,12,2023-09-13,Pessoal,6659.39,C06586,F0050
E95431094,1,18,2023-04-11,Consignado,3229.92,C06586,F0002
E16816729,1,18,2022-10-25,Automático,6250.23,C06588,F0060
E33646130,1,18,2023-12-03,Automático,6630.03,C06589,F0061
E35379271,1,6,2023-09-24,Consignado,3764.59,C06590,F0091
E89045659,1,12,2021-07-08,Pessoal,1116.75,C06591,F0092
E46799516,1,6,2022-07-14,Consignado,389.18,C06591,F0046
E96692170,1,6,2021-01-15,Pessoal,7548.6,C06592,F0098
E61224958,1,12,2022-11-17,Refinanciamento,12889.8,C06596,F0062
E92655120,1,36,2021-10-10,Refinanciamento,9740.59,C06596,F0011
E95716831,1,6,2022-03-09,Refinanciamento,7093.02,C06598,F0093
E85573123,1,24,2022-06-04,Consignado,11889.46,C06598,F0034
E43365960,1,12,2021-03-11,Consignado,7885.92,C06600,F0021
E59890993,1,6,2021-07-24,Consignado,13093.48,C06601,F0083
E17932880,1,24,2023-06-19,Refinanciamento,6926.45,C06603,F0100
E14794843,1,6,2023-12-04,Consignado,3853.9,C06604,F0072
E59973126,1,36,2021-02-21,Consignado,7339.24,C06607,F0050
E28001386,1,6,2023-05-11,Refinanciamento,912.61,C06608,F0083
E88385735,1,12,2023-11-01,Pessoal,372.07,C06610,F0057
E96495428,1,18,2022-02-28,Refinanciamento,796.87,C06610,F0076
E38381730,1,6,2022-02-24,Consignado,495.53,C06610,F0085
E46434193,1,18,2023-03-02,Refinanciamento,1463.76,C06613,F0083
E33546837,1,24,2023-07-10,Refinanciamento,356.01,C06613,F0030
E28916729,1,12,2023-11-11,Pessoal,2343.68,C06614,F0072
E18723672,1,36,2023-04-01,Automático,350.49,C06615,F0090
E17533169,1,36,2022-07-08,Refinanciamento,545.49,C06615,F0093
E26847663,1,24,2022-01-07,Refinanciamento,13556.73,C06616,F0071
E13364963,1,6,2023-08-11,Pessoal,7903.17,C06616,F0032
E21188310,0,36,2022-05-05,Pessoal,9905.15,C06616,F0084
E53784934,1,6,2021-07-05,Pessoal,39654.2,C06618,F0023
E84332483,1,12,2023-06-14,Automático,17437.76,C06619,F0013
E54171074,1,24,2023-04-13,Consignado,38533.51,C06619,F0029
E28685510,1,36,2023-07-27,Consignado,682.75,C06623,F0058
E97551735,1,24,2022-07-24,Pessoal,257.7,C06623,F0033
E22842332,0,18,2022-12-09,Pessoal,735.83,C06623,F0070
E87518788,1,36,2023-06-26,Pessoal,666.19,C06625,F0067
E46823098,1,24,2023-07-16,Automático,496.59,C06625,F0097
E16887073,0,36,2022-10-18,Automático,1074.6,C06626,F0094
E73828449,1,24,2023-03-28,Refinanciamento,949.47,C06627,F0085
E57300505,1,18,2021-06-22,Automático,1441.32,C06628,F0062
E39238478,1,36,2022-09-07,Pessoal,966.93,C06628,F0074
E73220101,1,12,2022-03-13,Automático,12078.38,C06629,F0018
E21760193,1,24,2022-12-25,Automático,560.13,C06632,F0018
E45091220,0,12,2023-12-24,Automático,274.31,C06633,F0053
E89334072,1,6,2023-03-23,Pessoal,11391.45,C06634,F0098
E62362579,1,12,2023-09-27,Consignado,5933.29,C06635,F0055
E47372773,1,36,2023-09-14,Consignado,6439.38,C06635,F0048
E32109730,0,36,2023-02-09,Pessoal,5993.82,C06636,F0058
E37571253,1,24,2021-09-24,Refinanciamento,6404.68,C06636,F0018
E71640863,1,36,2022-11-20,Consignado,2778.94,C06637,F0053
E40205554,0,6,2022-12-15,Refinanciamento,688.28,C06638,F0082
E26645505,1,6,2022-06-27,Refinanciamento,3057.76,C06639,F0002
E64153384,1,24,2021-11-09,Refinanciamento,7165.74,C06639,F0077
E93522017,0,36,2021-11-10,Consignado,244.7,C06641,F0020
E80379613,1,18,2022-06-28,Automático,1154.67,C06641,F0078
E77985239,1,12,2022-01-21,Refinanciamento,13811.96,C06642,F0075
E55572373,0,18,2022-08-20,Pessoal,743.33,C06646,F0054
E36104755,1,36,2022-10-23,Consignado,1276.77,C06646,F0060
E70299466,1,18,2021-08-06,Consignado,2912.71,C06648,F0039
E21490222,0,18,2023-08-01,Automático,327.13,C06649,F0085
E15089931,1,6,2023-09-15,Automático,450.33,C06649,F0093
E15908395,1,12,2023-04-25,Automático,6415.33,C06650,F0015
E21038092,1,18,2022-05-15,Pessoal,5146.98,C06650,F0042
E90442676,1,12,2021-01-20,Consignado,2190.86,C06650,F0086
E45037712,1,24,2023-07-17,Automático,540.54,C06651,F0025
E65716537,1,6,2022-07-20,Refinanciamento,347.96,C06654,F0014
E86199748,1,18,2022-07-11,Consignado,9485.39,C06655,F0037
E82917481,1,18,2023-06-06,Consignado,10579.1,C06655,F0055
E76720135,1,36,2022-01-22,Pessoal,1164.58,C06658,F0021
E61025148,1,12,2023-05-08,Refinanciamento,1256.92,C06659,F0068
E76769211,0,6,2022-09-03,Pessoal,4126.54,C06660,F0035
E50611096,0,18,2023-02-05,Pessoal,340.54,C06661,F0010
E86293118,1,24,2023-11-15,Automático,976.22,C06661,F0031
E80978053,1,18,2023-11-15,Pessoal,12131.4,C06662,F0069
E15183341,1,6,2022-02-02,Pessoal,5574.06,C06665,F0077
